reviews
" 	visit new york would complete without attending choice wouldnt miss bought tickets online noticed full house arrival expectation cast excellent stage props extraordinary truly magical atmosphere experienced party  well worth money spent			The  	Magic on Broadway!	Gina F	--	"
" 	wonderful grandchildren love restaurants right dinner area safe amazingly wonderful dancers singers costumes made feel watching bad seat anywhere would sit			The  	Worth going to go	Eva	--	"
" 	one must attractions nyc never miss try select front seats enjoy			The  	Amazing Show	Abdullah A	--	"
" 	wife got us orchestra tickets since knows much love certainly disappointed theater massive least theater start chills riveted throughout set costume designs probably favorite part whole story well known still thin mufasa storyline would go different routesigh definitely come back many talented individuals make especially rafiqiin opinion must go			The  	Great anniversary gift	Redux	--	"
" 	different sty theatre puppeteering artists distinguished storyline original ways tied movie young talent remarkable opportunity go watch however age group would pitched late teens older prepared disappointment audience one know theatre etiquette crinkling packets middle performance big easily annoyed find time day people likely stay may experience magical performance			The  	Must see!	Ashona S	--	"
" 	shows designer julie taymor genius combination costume makeup puppetry clever set design able transport audience serengeti plains go go save nickels dimes get tickets youll thank			The  	So glad I went	VaBene	--	"
" 	saw first time back  toronto blown away seeing new york  years later second time blown away performers costumes definitely whole family enjoy worth ticket prices			The  	Still the best show I've seen	Ashley E	--	"
" 	usual things well story music vocals acting sets apart incredible costumes sets able enhance story visually engage captivate audience went teen daughter left saying wow like nothing weve ever seen			The  	inspirational story - breathta costumes	suzanne v	--	"
" 	teenager love puppets costumes cast young simba nala			The  	NYC	Elizabeth B	--	"
" 	must costumes anyone could ask entire beyond ever imagined age childadult disappointements seating person wheelchair us seats isnt place cant stage well animals come is seated get stage stage set beautifully efficiently nothing left runs smoothly			The  	WOW WOW WOW!	wildangels	--	"
" 	wow well worth money fantastic voices still tingle initial song starts costumes would love go			The  	Brilliant	SilverVoices	--	"
" 	family entertainment music costumes dancing everything extremely well done liked seats ability hear performers ais stage			The  	Well Done	Almc	--	"
" 	exceeded expectations thrilled middle theater seats row  kidsteens love felt got moneys worth			The  	The Show to See	Dave D	--	"
" 	icon disappointed production however never go matinee rude people around us opening noisy candies focused dialogue going considerateeat go			The  	Can't Go Wrong....We thought.	osborner	--	"
" 	contrary people say plain boring didnt take kids would theyd arrived conclusion since top long			The  	Boring; not worth the money	Silvina C	--	"
" 	eight year old son pleased performance seen animated film previously costumes actors really brought new life story highly recommend especially younger children			The  	Very Entertaining	Steven M	--	"
" 	went last september one best kids shows ever seen brother love			The  	Great for kids	Zachary W	--	"
" 	needs said production music classic story front mezzanine best seat house			The  	Amazing Show	Northern B	--	"
" 	overall good experience usd  tickets left wanting price fara little half way back cons  theatre smaller nephews classroom seats uncomfortably small im big woman rather embarrassing prepared touching strangers beside  may want get isle seat  production rather cheap loo lighting poor costumes cheap   water noexcuse positive  line moved quickly staff friendly helpful  acting phenomenal  singing grand location afterwards lots restaurant nightlife streets booming			The  	Really New York?	Anneka T	--	"
" 	cast forgot much love music story line look forward coming back			The  	Great night at the Theater.	lie S	--	"
" 	go spend extra money sit close moved literally cried absolutely incredible seen several shows one surpassed			The  	Amazing! Breathta! Must see!	Lindsey E	--	"
" 	know expect got tickets best art performance ever attended talent skill shown stage respect			The  	Must go!	salehlzeik	--	"
" 	ages costumes music entertaining must saw many shows one winner			The  	Best musical!!!	Magda	--	"
" 	watching movie daughter growing seeing live incredible memories last lifetime			The  	BLOWN AWAY	-beachdreamer	--	"
" 	must costumes singingdancing everything sooooooo wonderful			The  	THE BEST!	Jennifer R	--	"
" 	lifetime experience acting singing wonderful set awesome dancing incredible costumes extraordinary also funny yes bit pricy shows totally worth one best seats side balcony opinion			The  	Totally worth the money!	KY_Family	--	"
" 	im big musicals big theatre saw blown away costumes stage acting singing dancing music outstanding short get one nyc one wont disappointed			The  	Outstanding show	Tim C	--	"
" 	ages acting singing costumes sets outstanding impressed young talent well thoroughly enjoyed performancewell worth price			The  	Amazing Performance!	Danielle C	--	"
" 	visited minskoff theatre performance stay nyc absolutely love every minute theatre actors actresses young old costumes nothing short definitely return day certainly another			The  	Wonderful Acting and Choreography!	Gazpacho	--	"
" 	years bucket list years hype finally made nyc solid costumes set impressive may built little much head didnt quite live expectations definitely worth seeing			The  	Great Show!	Kknichols	--	"
" 	finally opportunity disappointed wonderful many said performers moving puppet strings gracefully singing time actor superb words fail regarding costumes beyond belief everything truly enchanting			The  	A FUN AFTERNOON!	apj	--	"
" 	good worth money time creative solutions animals almost believe animals one stage beautiful music overall performance			The  	Broadway did it again	DanishTraveller	--	"
" 	seen video thats gone viral cast train experience  better color music everything live youll forever regret dont			The  	Perfection	Sharon B	--	"
" 	absolutely performance goosebumps half awe songs costumes choreography movie came young cool adapted stage way kids adults alike enjoy sat mezzanine front row right center word advice choosing tickets try get area much cheaper seats view phenomenal ticket website lets choose exactly seats want select front row seats long front row short rows sides sides center  cheaper good oh fyi drinks concession stand super expensive indulge go uns youre ok spending  shot liquor mixer souvenir cup			The  	AMAZING!!!	puretexan	--	"
" 	excited play let beautiful emotional actually cried circle life number love			The  	Dream come true	lie C	--	"
" 	puppets arent like sesame street reason engaging production although doesnt love father son story			The  	Puppets you say?	Barbara L	--	"
" 	artistry play awe inspiring taken away another beautiful land magic			The  	For everyone!	Martha L	--	"
" 	seen tv excellent comparison engaging cast one word epic			The  	Excellent play.	Foluso O	--	"
" 	well done production never dull moment talent even kids commenting actors voices			The  	  was Awesome	Carol S	--	"
" 	perfect length interactive actors however dont worry getting front row center seems like would good seat house definitely worth money fun experience support arts			The  	beautiful	Carlyengleton	--	"
" 	seen many times count time take new people go ta grandkids favorite time really outiddpid costumes tomthebtars music must anyone			The  	See over and over	Julie K	--	"
" 	third time absolutely fantastic words describe magnificence thank teammi return			The  	A must	L F	--	"
" 	impressed production seats orchestra  rows back coming small town entry theatre impressive took lots pictures way			The  	Great seats"
" 	always wanted didnt disappoint absolutely costumes lights characters sceneif go wont regret			The  	The best on Broadway!	Carina L	--	"
" 	first time seen first choice love every minute laughed cried wowed outstanding costumes beautiful performances theatre			The  	What a knock out	Trish	--	"
" 	seen performance disney world animal dom hear longer version nyc costuming sets pleased really liked theater			The  	All we expected of Disney	Bill C	--	"
" 	highlight trip love whole thing even shop expensive sadly photographs allowed whole thing fantastic could complain one thing hopefully tour lots building work going around area			The  	 stars!	msna	--	"
" 	new high use color costumes sets delightful music dance truly original story blended beautifully			The  	Spectacular !!!	Ron A	--	"
" 	amazingly awesome performers excellent job costumes beautiful well done forget people portraying animals love			The  	Hear me roar	K B	--	"
" 	first definitely letdown paid  ticket day seats high view still good would recommend anyone			The  	INCREDIBLE	Sam H	--	"
" 	doesnt love always entertaining always well performed definitely recommend			The  	Fun	Skyfan	--	"
" 	heard fabulous really words justice two half hours total entertainmentamazing sets costumes one keeps gasping fantastic music supportdespite fact one seen movie zil times brings alive beautifully character mufasa simba nala zazoobrilliantly put together mustdo nyc			The  	Worth more than every penny spent...	anupmasuneja	--	"
" 	lucky enough seats anywhere house would good actingstageplay costumes alongside sets special effects made best theatre ever watched			The  	Simply Brilliant!	Sean D	--	"
" 	excellent costumes wonderful music worth price ali itll bit must			The  	Wonderful	Cengiz C	--	"
" 	fantastic true original movie unique combination animal human movements hard decide impressive			The  	One of the best	Michael B	--	"
" 	love everything wanted years disappointed good little theatre choose visit			The  	Absolutely brilliant!	Victoria M	--	"
" 	lucky enough given tickets went husband isnt particularly arts sports guy love went much better thought would ages give goosebumps			The  	Incredbile must-see show!	Kellie B	--	"
" 	entertaining riveting time flew perfectly cast group extremely talented actors play starts strong opening song ends seemingly flaws performance costumes choreography outstanding			The  	A memorable experience	mary	--	"
" 	second best since enjoyed cats music fantastic cast brilliant phenomenal unforgettable moments enjoyed want watch near future			The  	Mama mia	ongoni	--	"
" 	absolutely fantastic nothing dislike totally love would recommend anyone			The  	fabulous show!	chrisb	--	"
" 	wonderful ever seen watching people dressed animal creations walk ais sitting toward stage incredible actually felt quite chocked singing costumes world absolute must			The  	An experience of a lifetime	kimandco_	--	"
" 	fantastic everything theatre colourful fun touching tuneful   year olds love grown ups bowled pay price go must			The  	Just brilliant	OfMoss	--	"
" 	worth moneythe kids amazed found costumes music aweinspiring nothing disliked			The  	Great show	Melissa C	--	"
" 	hands best ever seen appropriate children ages performers dance sing around whole theatre thing bad seat everyone			The  	Best. Show. Ever.	KK	--	"
" 	go new york go well probably one best simply amazingan unmissable experience			The  	Amazing	Anna p	--	"
" 	must love everything far best ages love			The  	Amazing	JohnTIII	--	"
" 	first visit took  year old daughter visit nyc top ive seen many shows favorite visit children costumes unbelievable awe plot follow movie exactly actors spot take younger daughter appropriate entertaining us must			The  	Still wonderful and eternal	Kristen S	--	"
" 	spectacular thrilling eyepopping imaginative beyond belief incredible stagecraft voices performancesthe longest running play history nuff said			The  	Do you need anyone to tell you?	dellavar	--	"
" 	know story attraction costumes effects music dance telling story			The  	The  	Peggy B	--	"
" 	probably highlight trip really experience wont forget long time spectacularthe actors singers dancers acrobats customes makeup lovely live orchestra playing really interactive experience actors even come audience times understand tickets expensive opinion worth every penny			The  	wow	Kapichie	--	"
" 	another saw th grade th grade still remember review remember remember forever right charectorsyou			The  	This is another Must see Show!	Josh D	--	"
" 	first sister law took made special always love story			The  	Awesome	Nayha_	--	"
" 	saw years ago wone daughters oldest grandson anxious bring another grandsons knew would enjoy husband hadnt seen either well entranced wthe costumes remembered vividly seeing second time waste everyone else love			The  	Genius ... but not a play to see twice.	JudiFran	--	"
" 	spectacular ever imagine creativity went telling story stage suitable  touch anyones heart worth whatever costs plenty ways get discount tickets dont pay full price dont miss			The  	Roaring reviews! Don't miss this!	oldfresno	--	"
" 	one thing life fabulous fantastic grandiose impressed production seat front mezzanine b  return kid watch cannot take photos recommend adults kids lives 			The  	If you told me One Amazing Thing I've Seen or Done in your life"
" 	far favorite costumes actors moved fluidity wonderful night us one friends cried joy			The  	OMG what fun!	Loumose	--	"
" 	referencethe date attended  ive seen since maybe  cannot believe downhill gone maybe due age sold performancesand ease brings mighty dollar short costumes still role showbut novelty wears quickly acting large extent singing horrible meanreally bad used prestigious gig may starting point staff music good albeit loud final thoughts dont want cruel never seen either broadwayit would worth bringing children youve ever seen arent bringing kiddossave money flip side whole disney thingaladdin pretty darn good enjoy ps security horrible act like chec bagsthey really arent doesnt make comfortable nyc current times			The  	Shocked at the continued raving reviews. Not what it once was for sure!	Marcus S	--	"
" 	made old school theater people wearing black suits behind fake animals quite refreshing compare plays			The  	Old School Broadway	Dafne A	--	"
" 	times doesnt match hype time simply engineering went costumes props went hand hand story wonder enjoying  years success			The  	 	ronald t	--	"
" 	thoroughly enjoyed performers incredible costumes special effects lighting hooked opening act			The  	Exciting	Anita P	--	"
" 	whole family blocks away times square want tickets must book advance sells quickly want tickets plan advance			The  	great show	mulgrew	--	"
" 	opening number end helluva experience left breaths fan theater unique experience highly recommended adults young hearts trying look back old s stuff			The  	Magic!	Hugo_Ruesga	--	"
" 	fabulous costumes music theatre lovely dinner hand hard rock cafe added whole experience			The  	Great night out	JosephineA	--	"
" 	one things ive ever seen kind experience youll never forget go enjoy			The  	The most amazing musical ever!	Ricardo M	--	"
" 	experience first moments performance standing ovation totally captured awesome couple unfamiliar songs lagged behind better know ones cast accomplished singers  child actors continually stole along zazu pumbaa timon stampede scene must visit new york city			The  	Sensational Experience	Oldskr	--	"
" 	one wanted years ny chance expectations high music written sir elton john favourite late father disappointed music costumes actors fantastic			The  	Great show - great music	Mike H	--	"
" 	disney magic comes life enjoyed kids adults everything magical could believe real characters go			The  	A MUST SEE	Brightskin	--	"
" 	visiting time square first time wasnt going miss experience time square lucky able book day course tickets arent cheap total us  tickets orchestra however expect pay price frankly know would think young kids parents attend disney production thats case people ages simply spectacular love way designed costumes audience face playing characters first however took focus characters rather strictly face performers well done particularly get chance associate easily whos night role young sinba played isaiah negron performance bravo thing role young nala played klynn jackman another performance course actors natalie turner thandazile soni gareth saxe jeffrey kuhn alton fitzgerald white chondra latease profit etc extremely good expecting performance two kids zazu made laugh lot performed jeffrey kuhn scar gareth saxe made hate villain spirit say really get story thanks performers well music lyrics written elton john couldnt resist getting cd  music beautiful cd pocket also includes dvd ma thats good money invested addition orchestra playing live direction karl jurman job musicians lasts  hours break  minutes went wednesday night  pm theater full decided go bite rush knowing restaurants closing late anyway wonder attend time square seeing understood became  dont miss			The  	Excellent Show and great performers!	ManonSimard-Canada	--	"
" 	excellent sets acting phenomenal costumes complaint lyrics totally drowned orchestra			The  	Music too loud	Lynda V	--	"
" 	location disney story cast music family entertainment daughter love id love get sound track must			The  	Hakuna matata	cuauvallejo	--	"
" 	win heart creative sets costumes times story heartfelt performances actors voices fantastic saw even though seen years ago really enjoyed time			The  	What a delightful show!	WorldView	--	"
" 	one best shows seen nyc stands name longest running costumes singing voices wowed us			The  	Best show	Patricia	--	"
" 	one best best musicals ever seen go box office theatre morning get tickets wont regret			The  	Unbelieveable!	Petri L	--	"
" 	costuming dancing choreography theater bit small larger theater would made comfortable environment			The  	Awesome costumes	Wendy H	--	"
" 	yet broadwaygo regret ive seen twice worth every penny spectacular			The  	The best Broadway show ever!	LoveTravelDoU	--	"
" 	supposed landmark event saw  breathta however time september  felt unhappy disappointed performances lacked feeling also production cut fun parts decided stay dramatic tragic ones staging costumes still impressing yet thats enough good acting rest worths roaring strong			The  	It has decayed	Andres L	--	"
" 	saw new york fantastic costumes alone worth going look fantastic performance nothing dislike			The  	Fabulous Show!	Mike B	--	"
" 	awesome play set music costumes ambiance love really recommend awesome play set music costumes ambiance love really recommend			The  	Awesome	C M	--	"
" 	absolutely wonderful first met exceeded expectations ta help chose front row seats mezzanine cost   seats doubt experience			The  	Great show ! - our first Broadway Musical...	KatoMumbai	--	"
" 	took new wife nyc honeymoon th birthday one musicals plays aside form probably would book morman simply matt stone trey parker paint picture boston bruins season ticket holder theater enthusiast say exceeded expectations acting phenomenal production value unreal little kid playing simba make question age even made relevant current jokes means constantly adapt perfect either way hesitant style fear would hard enjoy			The  	Amazing!!"
" 	impressed play even cried colorful lively hard stay seat daughter stayed glue play   hours impressive absolutely words describe beauty voices customes			The  	AWESOME	Viri G	--	"
" 	booked  rows stage aisle thought since hubby never needed splash experience valued african extravaganza tears opening act completely absorbed acting singing costume design stage design directing producing spectacular dont second guess book seats perfect congratulations involved masterpiece			The  	Incredible"
" 	story performers visual excellent costumes performers use entire theatre limited restroom capacity especially women located right times square nice walk around times square evening			The  	Fantastic Show	Renaissanceman	--	"
" 	husband dispute go first time wanted   compromised neither us disappointed thought polished professional production costumes love interaction audience beautiful singing wonderful acting moving yet surprisingly funny one liners disappointed us know story simba beautifully reproduced theatre			The  	Amazing	DorsetCrab	--	"
" 	fab theatre  rows back view drinks  got keep cup wonderful singing acting costumes puppetry world highly recommended			The  	Beautiful	FifiD	--	"
" 	yes good good uplifting joyful fun everyone regards age took kids took mom took im getting goosebumps thin go money well spent highly recommended			The  	I Have Seen it Three Times and Could See it Again	Beautyhuggeranonymous	--	"
" 	whole family box tickets  excellent colours singing costumes acting music stage designed wonderful			The  	Amazing	KathleenFeb	--	"
" 	nothing dislike place experience lovely memorable come back			The  	Great!	Virna C	--	"
" 	watched think never looses charm treat kids grownups			The  	Always magical	Juliana V	--	"
" 	worth seeing costumes alone theatre comfortable lots leg room allowed drinks taken seats			The  	Brilliant show!	Jean G	--	"
" 	enjoyed much colourful oranges yellows lovely music fantastic animals believe dont miss staff theatre box office could learning polite smile			The  	Colourful	gill.e	--	"
" 	told many experience would recommend anybody watch whether fan movie scored tickets lastminute put us top last row disappointed performances sets breathta awe entire thing would invited want good would definitely say one			The  	One of the best shows I've ever seen	Yasmin W	--	"
" 	went adult friends love children well another worth seeing multiple times			The  	love It!	LuckyDulce	--	"
" 	love second time play wonderful actors actresses wonderful play ages			The  	New York 	Stephanie H	--	"
" 	sat row  orchestra section performers come right issue cant floor really enjoyed			The  	Awesome performance!	Leroy Z	--	"
" 	fantastic definitely recommend would go watch scenes change quick talent			The  	Awesome!	Nadine W	--	"
" 	difficult decide made right choice from start mesmorised set unbelievable costumes beyond imagination atmosphere electric singing inspiring hairs back neck stood times probably best ever seen  would recommend anyone everyone simply			The  	AMAZING	Irishflojo	--	"
" 	triple fun last night front row seats enjoyed much masterpiece terrific must			The  	Fun Fun Fun	Jakartarobert	--	"
" 	production intricate costumes looked organic efforts excellent rhythmic choreography voices wow love			The  	Go (no matter your age!)	Kikolizzie	--	"
" 	spectacular lovely theatre comfortable seating staff personally seats nice touch waited long time certainly disappoint			The  	Terrific	Lyn B	--	"
" 	set totally unbelievably wonderful music really nice evening liked actors came around ais never quite new expect fun			The  	A roaring good time...	Patricia W	--	"
" 	went  year old girl thhe professional spent wonderful time  half hours passing well seated front row good view scene stage costume beautiful wide varieties staging extremely well prepared imaginative theater easy get nice			The  	awesome show	Sabine K	--	"
" 	one beautifuls musicals ive ever seen went expectations surprised please go			The  	AMAZING	Paularenaca	--	"
" 	performances outstanding costumes magnificent staging puppetry unparalleled best undoubtedly one one first ever saw almost  years ago weeks ago still favorite thrilling exciting memorable			The  	The Best of Broadway	smholst	--	"
" 	really recommend need book early get good seats seats mezzanine row   available would recommend			The  	Lived up to everything	Williamsver	--	"
" 	quite spectacular production costumes musicals two small children totally issue losing interest really quite entertaining adults well children highly recommended			The  	If you have kids"
" 	music costumes talent period theres reason one succesful musicals time adults children quiet respectable children unlike ones sat behind performance saw would love spectacle mustsee lover			The  	One of the best for a reason!	Chels	--	"
" 	cant recommend production enough far thing ive seen long time first song captivated way animals created way move real cheetah didnt starring role every time hit stage couldnt take eyes movements real would watch go			The  	Amazing"
" 	ive seen three ways portions disneyworld complete toronto times square presentation toronto florida better opinion one times square may bit serious interpretation remember also went aladdin thought exceptional want something lighter funnier			The  	Good show but.....	wetravelalotfun	--	"
" 	brilliant well worth watching performances superb would expect cheap good seats			The  	Excellent	Trimsaran_	--	"
" 	husband took birthday nyc st ever didnt know expect gossebumps opening scene love			The  	A Feast for the eyes	LoisS	--	"
" 	must kids adults enjoy scenario actors costumes dances singing worth loo			The  	Best Show on Broadway	Jenny B	--	"
" 	best ever seen slightly concerned price tickets soon forgot original funny			The  	Amazing	Rachel G	--	"
" 	disappoint fantastic start finish cast brilliant music everything perfect well worth money theatre good size big well organised entering leaving building go disappointed			The  	Brilliant show	joeandem	--	"
" 	took  year old son sat edge seat entire time costumes indescribably beautiful cant recommend play enough			The  	Awesome!!!!!	Angela H	--	"
" 	impressive costuming dance sets creativity went pm performance go get  dont stand line outside since get assigned seats advantage going early theater acoustics			The  	Really different	Janet S	--	"
" 	costumes best part actors came audience several times throughout performance music acting top notch must			The  	Everyone of every age should see this show	Hotel_Lady	--	"
" 	want againit ages costumes music location new york city			The  	must see	EGGSTASY	--	"
" 	seen twice highly recommend husband went thanksgiving nyc told definitely			The  	The  	eg	--	"
" 	best ever seen music vocasl experience actors outstanding pupett creations like nothing ever witnessed			The  	aaaaammmmmaazzing	BelfastWoodsy	--	"
" 	first saw maybe  years ago decided recent trip wonderful times music story incredible animatronics characters come life			The  	Can't miss a classic	David M	--	"
" 	words cant describe beautiful costumes sets lighting saw hyped years ago actually fell asleep due boredom one definitely lives hype			The  	Breathta	Riley D	--	"
" 	delightful saw son daughterinlaw  grandsons ages    nov   perfect play ages music costumes fabulous seeing animals special entertaining many talented actors make put top list			The  	Great Show for Young & Old	KathleenCT	--	"
" 	one best theater shows costumes beautiful music moving funny range ages watching     equally enjoying			The  	Want to see it again....	volleygirl	--	"
" 	love quip frozen unexpected made everyone giggle took entire family parents  college students			The  	Circle of life	cmmomtoo	--	"
" 	charge putting together group go wonderful middle winter werent sure night going cancelled due  feet snow ground fallen overnight twenty us stayed phone watched  hr news channel lo behold go made snow fabulous			The  	The FABULOUS  	Mambosyl	--	"
" 	brilliant convenient location finished treated street entertainment times square			The  	Awesome show	Sandy R	--	"
" 	absolutely brilliant production speechs throughout every iconic moment song performed expectation			The  	Exceptional!	James M	--	"
" 	one best shows ever seen costumes way entire comes together highly recommended music fantastic must			The  	great production	artiecRocklandCounty	--	"
" 	ive seen least  times past  years different time worth kids adults alike enjoy			The  	Always Great	IngridNF	--	"
" 	one worddisney everything mean everything touch turns gold theme parks cruise line play spare expense ma experience best may pricey worth every penny smi childrens faces acting numbers memorable story times loo nice outing family would wholeheartedly recommend plus afterwords take short walk crossroads world yet childrens faces light times square			The  	Best night with the Kids in a long time!	NYLOU	--	"
" 	favorite far costumes incredible keeps awe beginning end would certainly come back perfect ages			The  	Amazing	Lauren S	--	"
" 	youve never book floor seat enjoy simply helps brained date night			The  	perfect	Vijay K	--	"
" 	anything else say expensive worth			The  	  on BROADWAY	urgent	--	"
" 	friend sat second row mezzanine cast entertaining easy hear said sung puppets incredible would highly recommend seeing visiting nyc highly entertaining			The  	Excellent Show	GoyenE	--	"
" 	seen dublin husband hadnt decided splash bit treat us honeymoon didnt want go something sad like  mis cynical like book  although tempting lovely usual able get tickets day nearly base price start  got  one star away excellent running almost every day many hears theatre large capacity would hoped could offer wider variety prices cheaper options yes know production costs etc still tip go get tickets person avoid  per ticket online boo fee			The  	Lovely honeymoon treat :)	ElenaIreland	--	"
" 	highlight  day trip nyc seats mezzanine could everything perfectly performances every character phenomenal props puppets beautiful			The  	Highlight of the trip!	Tabs_Daisy	--	"
" 	scenery sets voices everything production first class opening number brought tears eyes ad lib let go second half tears brought eyes end thoroughly enjoyed list things love realize family perfect introduction theater children parents please teach children clean beautiful theater covered drink cups candy wrappers etc yes disney people hand pick kids however truly responsibility teach manners			The  	Spectaculor	oohlolla	--	"
" 	fantastic especially music costumes scenery would recomend children adults alike			The  	The highlight of our trip	Veronica G	--	"
" 	pretty good performance seats centre row mezzanine child actors brilliant obviously enthusiastic adult actors appeared going thru motions hence four stars 			The  	Good show	Ajwatty	--	"
" 	went   year old kids love beautiful poetic powerful music beautiful actors incredibly good kids enjoyed every moment			The  	magic at its best	valibulle	--	"
" 	masterfully put stage wonderful costumes cast story pretty much movie audience still surprised wonderful costumes small twists dialogue overall night			The  	Just like the movie"
" 	would defenitely recommend kids even adults makes feel heart young like children songs overall presentation excellent			The  	love it!	Avamfy	--	"
" 	daughter  big fan listens soundtrack often awe costumes story set design theatre beautiful seating comfortable plenty leg room mezzanine row seats  dead center one ushers older female directing people entrance mezzanine abruptrude entering repeated shone flash light toward section disruptive constant shine flash light startling tried take story otherwise cast wonderfully talented			The  	My daughter love it!	seagull	--	"
" 	songs nice roomy theatre good spectacle round really bought mid priced tickets advance werent discounts could find popular suppose			The  	Great show	Andrew C	--	"
" 	understand successful  years costumes absolutely really helped believing watching animal dom actors wonderful singing overall performance really made much better highly recommend highly recommend			The  	Amazing show!	Annafjordan	--	"
" 	music singing awesome costumes stage special effects unlike anything ive ever seen actually first time new york first time guest live production im probably going best critic sure arrive early theatre threatened lock us even though arrived  minutes early dont blame ushers really take keeping theatre distraction free performance serious probably would suggest sitting balcony afford extra dollars please get ground level seats glad say fun laughed nearly cried throughout acts overall			The  	Great Show!!!!!	Kevin H	--	"
" 	seen play twice time mesmerized time simply sank seats drank entire experience know play makes feel interactively involved way costume masters created life junglethe animals nothing short fantastic			The  	OMG what a spectacle in theater!	M C G	--	"
" 	cast lovely family discount tickets one one stays full price			The  	 years and still strong	smeeu	--	"
" 	lots energy brilliant songs performers polished minskoff theatre comfortable good view stage seats mezzanine good performers audience			The  	Excellent production	odonjo	--	"
" 	brought nieces say enjoyed much family liked movie must			The  	love it!	Skychser	--	"
" 	went kids   slept almost hour maybe long tired went night			The  	Not to good for kids	Michbain	--	"
" 	performance start new york holiday really enjoyed tickets row p fantastic view			The  	Fantastic	Alison W	--	"
" 	incredible play since beginning trapped music customs stage one best experiences manhattan recommended one matter age incredible piece wont regret watch			The  	We enjoyed a lot the play	Jonathan F	--	"
" 	id wanted go since  ill go every year open live nothing beats			The  	Just do it.	thelivingroyal	--	"
" 	production wonderful costumes good casting enjoyed play costumes drinks way overpriced mostly fruit juices			The  	Great production	Anna B	--	"
" 	worth every penny opening scene set bar high rest lived fantastic stunning visuals cast superb voices definitely recommend kids			The  	Fantastic show!	Jemma V	--	"
" 	went family really enjoyed costumes lighting sound acting etc cheap go thought			The  	Wow	TheRobertsons	--	"
" 	agreeing songs memorable mainly costumes sets complaints exactly expected wanted saw several types plays well drama two smaller musicals deeper meaning etc allout big extravaganza rousing audience responses numbers showed alone assessment planning trip nyc especially children never seen disappointed			The  	A true Broadway Musical Experience	logan	--	"
" 	quite big let perhaps hyped mind guess another reason couldnt enjoy much used watching bollywood movies didnt find something spectacularly different steep price yes tickets never go discount even employees certain companies hence shell huge amount raises expectation levels lucky able purchase  ticket  day beforesheer luck friends saw shell and course tal mezzanine rows perhaps booked advance ticket prices would soften bit classical much difference recommend go classicals  etc also go discounts			The  	Over-rated	ScofieldG	--	"
" 	window one year resevation go ten years ago smartphones new fantastic thing city sweetest colors singing dancing effects maybe may older outgrown			The  	lovely lovely	Adadeleon	--	"
" 	go ny doubt go incredible comparable ny fully recommended			The  	Best Theatre Ever	Samsung	--	"
" 	saw many years ago first opened time sat way mezzanine always promised would come back sit orchestra aisle march animals opening number close finally went back disappointed trimmed cast significantly really shows ensemble numbers opening still good good take small children remember daddy dies prepare scary child			The  	Much better before it downsized	Foodie P	--	"
" 	imagination creativity went beyond compare numbers delightful story times missed			The  	The Pride of Broadway	Aikivisitor	--	"
" 	nice experience expected based reviews wish would chosen different			The  	Was enjoyable	Bill_C_Martin_CPA	--	"
" 	love whole thingthe casting greatmusic wonderfulcostumes unbelievable sat aisle near frontwe could reached touched animals came aisle			The  	Don't miss The  !	Betsy K	--	"
" 	son currently livesworks south africa home visit neither girlfriend seen play went dancing music props costumes cleverly made depict animalsgiraffes hyenas etc circle life well demonstrated			The  	Out of Africa	cynbyn	--	"
" 	money well spent seeing theatrical experience lifetime spellbound first  seconds opening till finale would experience children adult alike			The  	Awesome Show!!!	Barbara	--	"
" 	must young old costumes music atmosphere second none lovely theatre fantastic experience			The  	One if the best shows ever	louisegough	--	"
" 	fan kid growing huge household would watch least day months soundtrack would playing car way school safe say unhealthy obsession first thing really grabbed attention styling cast done meticulously creatively production stage impressive waiting would recreate serengeti feel stage nailed acting good music im bias definitely child friendly want take kids share experience			The  	A classic	RIM	--	"
" 	good modern theatre friendly staff excellent production seen london better ways			The  	Great Show	niftyatfifty	--	"
" 	vocals fantastic costuming well staged tickets still pricey really bad seat house center stage front mezzanine awesome			The  	Great show"
" 	one production costumes sets unbelievablebeautiful music awesome enjoyable adults well children theater large seat isnt crazy far stage			The  	a feast for the eyes and ears!	coc	--	"
" 	colorfull songs ritms fun hear good time must new york city			The  	Very good	Andre Ricardo H	--	"
" 	words alone describe spectacular isyoull laugh youll cryyoull forget breathefor right reasons absolutely start finish everyones bucket list thank			The  	You may just cry..."
" 	front row seats brilliantly done love timeon pumbaa hilarious costumes absolutely recommend			The  	Fab show!	Megan M	--	"
" 	took  year old grandson wonderful experience us costumes play actors music wonderful grandsons first play definitely left lasting impression total experience never forget would definitely recommend play ages			The  	Great for all ages	GaiLeonard	--	"
" 	fantastic never one chose one lots costumes animation antelopes elephants giraffes etc wasnt disappointed singing superb boo thought rather costly   hours  mins definitely worth warm theatre dont think air conditioning			The  	""Just simply """"brilliant""""""	Janet S	--	"
" 	managed get tickets last minute seats second row back didnt matter could hear everything perfectly fine songs costumes way animals brought life ive wanted long time disappointed well worth money			The  	Amazing	Pomidori	--	"
" 	experience son love fan like would recommend experience anyone kids			The  	Amazing	Rosetta K	--	"
" 	youre ma trip nyc try get tickets spectacular acting music stage design costumes feast eyes ears emotions teenage daughter front row mezzanine seats view terrific way spend evening nyc theatre right times square			The  	A Spectacular Show!	DiscerningTraveler	--	"
